pulocationid,dolocationid,tmode,duration,price,w10000,w15000,w25000,w35000,w50000,w75000,w100000,w125000,w150000,w200000
52,49,2,20.0,2.75,184,1081,805,920,437,1380,2323,2254,828,1357
52,54,5,340.65,0.0,46,0,23,0,46,184,322,92,322,368
52,54,8,10.08392094,5.456971546,0,0,0,23,23,23,23,69,23,184
52,55,8,24.07933662,11.80428,23,0,0,0,0,0,0,0,0,0
52,61,5,205.15,0.0,0,23,0,0,0,0,0,46,0,0
52,61,3,17.3826484,14.45205479,0,0,0,0,0,0,23,46,0,23
52,61,2,43.0,2.75,207,92,230,161,276,437,759,598,414,414
52,65,3,10.72140719,7.000374251,0,0,0,0,0,0,23,0,0,23
52,65,5,172.7,0.0,69,161,345,414,207,598,1610,1311,966,1242
52,66,2,16.0,2.75,230,207,322,69,69,46,184,184,69,69
52,66,3,13.76856354,8.715469613,0,0,0,0,0,0,0,0,0,0
52,67,2,66.0,5.5,0,23,0,0,23,115,138,0,0,69
52,68,3,32.29136691,22.45323741,0,0,0,0,0,0,0,0,23,0
52,68,8,29.53844707,23.57531429,0,0,0,0,0,0,23,23,46,23
52,79,3,20.58647436,17.68461538,0,0,0,0,0,0,0,0,23,0
52,87,3,17.98873668,13.82552511,0,0,0,0,0,46,46,69,138,276
52,88,2,24.0,2.75,0,0,0,0,46,0,23,69,69,161
52,88,8,16.41253818,22.26667264,0,0,0,0,0,0,0,23,0,0
52,89,8,25.97283055,7.9902162379999995,0,0,0,0,23,46,92,23,0,207
52,89,2,42.0,5.5,23,0,23,0,23,46,138,92,184,322
52,90,8,32.60420269,23.18984667,0,23,69,23,23,161,69,69,46,115
52,90,2,37.0,2.75,23,207,276,161,598,1242,667,782,667,1081
52,97,8,12.61313505,6.006613904,230,345,161,161,253,805,690,920,368,690
52,97,2,24.0,2.75,437,552,391,230,345,874,1058,782,506,667
52,97,5,197.7,0.0,368,460,414,207,161,713,1035,736,437,621
52,100,3,30.8985119,24.89732143,0,0,0,0,0,46,23,0,0,0
52,106,3,8.008009259,7.276388889,0,0,0,0,0,0,0,0,0,23
52,106,5,260.0833333,0.0,23,0,23,0,184,161,345,299,368,299
52,113,2,37.0,2.75,23,23,0,0,92,345,161,115,138,322
52,113,8,24.62588765,22.70264904,0,0,0,0,0,23,23,0,92,69
52,124,8,31.57083333,17.0992,0,0,0,0,0,0,0,0,0,23
52,125,2,35.0,5.5,0,0,0,0,0,0,0,0,0,23
52,137,8,23.60448181,23.78493511,0,0,0,0,0,0,0,0,0,23
52,137,2,45.0,5.5,0,0,0,0,0,23,0,0,46,46
52,141,2,52.0,2.75,0,0,0,0,0,0,0,0,0,23
52,142,8,44.49671999,20.27217067,0,0,0,0,0,0,0,0,0,23
52,142,2,55.0,2.75,23,0,0,0,115,230,115,69,46,230
52,161,8,38.00571672,24.73159631,0,0,0,0,0,0,0,0,23,0
52,161,3,42.558366799999995,27.41767068,0,0,0,0,0,0,0,0,0,23
52,161,2,42.0,2.75,0,0,0,0,0,69,46,138,138,184
52,162,8,28.84116765,24.65176123,23,0,69,46,46,299,368,322,69,138
52,163,8,35.11106057,24.90679688,0,0,0,0,0,23,0,0,0,0
52,165,8,24.37565705,8.898582857000001,0,0,0,0,46,23,46,46,23,46
52,165,3,24.71875,26.5625,0,0,0,0,0,0,0,0,23,0
52,165,2,56.0,5.5,0,0,0,0,23,23,46,46,46,92
52,170,2,45.0,5.5,0,0,0,0,69,161,276,207,437,483
52,170,3,27.54948417,24.4701174,0,0,0,0,0,0,0,0,0,0
52,181,5,72.31666667,0.0,299,391,322,253,207,1173,920,667,989,1495
52,181,2,34.0,2.75,1127,1587,1334,759,667,2622,3427,1978,1748,4232
52,186,2,41.0,2.75,0,0,0,0,23,23,23,0,69,138
52,186,3,29.79605984,21.90518331,0,0,0,0,0,0,0,0,23,0
52,186,8,28.95330488,23.62892245,0,0,0,0,0,0,0,0,0,0
52,189,2,34.0,2.75,23,69,23,46,92,69,368,345,552,828
52,189,3,11.27727273,9.502392344,0,0,0,0,23,0,23,23,46,46
52,189,8,12.39418429,6.149526624,0,23,0,0,23,46,345,207,230,621
52,189,5,214.85,0.0,46,0,23,23,69,69,207,345,414,805
52,195,2,22.0,2.75,115,0,0,0,161,253,115,207,161,437
52,223,8,27.34157407,11.67062857,184,2116,2116,1196,1081,2323,2829,1426,1656,1334
52,223,3,26.17833333,33.4,0,0,23,23,0,46,23,69,92,46
52,225,2,56.0,2.75,23,0,0,0,69,69,46,92,46,138
52,225,8,23.76338718,7.697569811,0,0,0,23,92,46,23,23,69,46
52,226,2,61.0,8.25,0,0,0,0,0,0,0,0,69,23
52,227,3,18.10615942,15.94565217,0,23,0,46,23,0,92,23,69,23
52,227,8,17.78301499,7.384035556000001,0,46,0,23,46,69,46,23,46,0
52,228,5,268.1166667,0.0,23,0,0,23,0,0,115,23,46,115
52,228,3,13.77030651,12.783524900000002,0,138,23,69,69,184,391,276,391,943
52,228,2,40.0,5.5,161,276,391,253,483,1012,1633,1702,1610,2645
52,229,8,34.47803503,24.62556541,0,0,0,0,0,0,0,0,0,0
52,230,3,34.07308294,26.17347418,0,0,0,0,0,0,0,0,0,0
52,230,2,40.0,2.75,23,0,0,0,46,69,69,92,46,69
52,231,8,17.94506971,21.94736638,0,0,0,0,0,23,0,0,0,23
52,231,3,18.39194444,13.69685185,0,0,0,0,0,0,0,0,0,0
52,234,2,37.0,2.75,0,0,0,0,0,0,0,0,0,23
52,236,2,50.0,2.75,23,23,0,0,0,69,23,69,46,138
52,239,3,35.44691358,31.69444444,0,0,0,0,0,0,0,23,0,0
52,239,2,49.0,5.5,23,0,0,0,0,115,92,161,69,115
52,247,8,44.90238095,13.968,0,0,0,0,0,0,0,0,0,23
52,249,2,32.0,2.75,0,0,0,0,0,23,0,0,23,23
52,250,2,78.0,5.5,0,0,0,0,0,0,69,0,23,23
52,257,2,30.0,2.75,0,46,0,0,23,230,184,92,46,253
52,257,3,14.81354167,13.89583333,0,0,0,0,23,23,0,0,0,0
52,257,5,224.1166667,0.0,0,0,0,0,0,69,0,0,23,0
52,257,8,14.883580499999999,7.193470145,0,0,0,0,23,92,0,0,23,92
52,261,2,28.0,2.75,0,0,0,0,0,0,0,0,23,0
52,261,8,17.21084532,22.06799148,0,0,0,0,0,0,0,0,23,0
53,5,8,63.25,29.11003738,0,0,0,0,0,0,23,23,0,0
53,7,8,24.92507294,9.10552,0,0,23,23,0,23,46,0,0,23
53,9,3,23.28083333,22.9745,0,0,23,23,0,115,69,46,69,138
53,9,5,123.4,0.0,0,0,0,0,0,0,0,0,0,0
53,9,2,48.0,2.75,92,115,414,299,299,1265,2047,1173,805,1564
53,9,8,21.76050381,9.199253333,138,69,345,276,368,1150,1794,920,782,1541
53,14,2,105.0,11.0,23,23,23,69,46,230,276,161,253,506
53,15,2,49.0,5.5,230,828,851,966,828,3473,5681,3933,2645,4853
53,15,5,203.1,0.0,0,0,23,0,0,46,161,46,46,69
53,15,8,16.32880426,7.622506667000001,460,506,667,667,713,2990,4853,4370,2070,4462
53,16,5,187.9833333,0.0,0,0,0,0,0,23,0,0,0,0
53,16,3,20.58333333,21.99333333,23,23,92,0,92,92,414,92,46,69
53,22,2,108.0,8.25,0,0,0,0,0,0,0,0,0,0
53,22,8,51.690625,17.51790398,0,23,0,0,0,0,0,0,0,0
53,44,8,53.95,28.85653666,0,0,0,0,0,23,23,0,0,0
53,44,2,179.0,11.0,0,0,0,0,0,0,0,0,46,0
53,48,8,39.89871103,28.408640000000002,23,23,23,23,0,0,115,0,0,92
53,48,3,31.53333333,38.0,0,0,0,0,0,0,0,23,23,0
53,50,8,45.20528752,27.16375694,0,0,0,23,46,0,0,0,0,0
53,50,2,71.0,8.25,23,46,0,46,115,69,161,69,46,69
53,56,3,11.11333333,13.0,23,0,23,23,0,46,69,23,0,23
53,56,2,42.5,5.5,46,92,368,253,506,759,943,874,483,230
53,64,2,64.0,5.5,0,0,23,115,138,207,368,368,230,253
53,65,8,39.34188763,13.04384,0,46,23,23,69,92,23,69,0,23
53,65,3,29.36458333,42.0625,0,0,0,0,0,0,0,0,0,0
53,65,2,80.0,8.25,0,23,23,69,46,92,69,92,69,69
53,67,2,108.0,11.0,0,23,138,69,184,368,828,828,621,552
53,67,8,50.52291667,16.4608,46,23,115,161,115,598,644,828,621,690
53,68,2,69.0,8.25,0,0,0,0,0,46,0,23,23,23
53,70,8,18.01403341,6.6416,23,0,0,46,23,46,92,0,69,23
53,70,3,20.96666667,28.25,0,0,0,23,0,23,23,23,0,0
53,73,8,17.53009018,7.4684800000000005,276,736,1426,2070,1288,2852,4163,2668,1380,2208
53,73,5,261.2333333,0.0,0,46,92,46,92,161,184,161,69,161
53,73,3,15.55,14.0,23,69,184,92,138,276,460,276,115,161
53,75,2,73.0,8.25,0,0,0,0,0,0,0,0,46,0
53,79,2,74.0,8.25,138,207,253,391,345,1012,1334,1035,667,575
53,79,8,39.98565891,27.43846574,0,0,0,138,46,92,138,92,92,92
53,81,2,79.0,11.0,0,23,0,23,0,46,69,69,23,0
53,81,8,21.08030303,11.18343746,23,23,0,0,69,115,115,23,0,0
53,82,3,20.08333333,20.5,0,0,23,69,115,115,46,184,46,46
53,83,8,20.39275199,8.545372091,0,23,0,92,0,69,69,115,23,23
53,83,2,51.0,5.5,0,0,23,23,92,92,69,23,23,46
53,89,2,93.0,8.25,0,23,46,115,161,115,161,69,69,92
53,89,8,58.66774194,15.34806434,0,0,23,0,0,46,23,92,46,69
53,91,2,107.0,11.0,0,0,0,0,0,0,0,0,0,23
53,92,8,9.823444044,6.067474286,2415,4439,7728,4922,4094,9062,10764,8211,4899,5129
53,92,3,7.860952381000001,8.142857142999999,161,299,598,299,368,851,782,736,598,368
53,92,5,200.2166667,0.0,1311,2461,3220,1863,2346,4508,4945,3358,3174,2346
53,93,5,408.03333330000004,0.0,0,0,23,0,69,69,23,23,92,0
53,93,3,12.49666667,13.0,0,23,46,69,115,23,23,46,46,46
53,95,3,20.74166667,26.25,0,0,0,0,0,23,0,0,23,0
53,95,2,53.0,8.25,23,0,184,46,69,115,345,322,276,161
53,97,2,75.0,8.25,69,184,161,207,115,115,713,345,253,230
53,97,8,38.59107143,13.28006205,23,92,184,138,92,207,391,322,92,46
53,98,8,21.51781865,9.063466667,69,115,299,345,368,460,552,391,368,322
53,100,2,57.0,5.5,0,0,115,0,115,138,138,322,115,92
53,107,2,68.0,8.25,0,0,0,0,0,46,23,23,0,0
53,109,8,60.7,24.96726283,0,23,0,23,23,46,92,184,230,253
53,109,2,156.0,8.25,0,0,0,23,23,69,276,391,92,483
53,112,2,65.0,8.25,0,0,0,0,0,46,23,0,0,0
53,118,8,53.725,22.92596531,0,23,0,23,23,115,253,322,230,230
53,121,2,51.0,2.75,92,92,161,184,253,368,690,483,207,322
53,121,8,20.33218929,9.9856,23,69,230,92,299,161,391,322,322,230
53,123,8,78.77222222,17.43144052,0,0,0,0,0,0,0,23,46,46
53,129,2,48.0,5.5,23,69,368,322,69,391,322,230,161,46
53,129,5,518.1333333,0.0,0,0,69,0,0,46,23,0,0,0
53,129,3,15.2530303,15.40909091,0,0,138,69,46,161,92,69,92,23
53,129,8,17.47018305,8.010816,23,207,299,276,92,460,552,230,299,138
53,130,2,58.0,2.75,69,299,644,690,1081,1058,2093,1058,1035,805
53,130,3,32.61,33.6,0,0,46,23,23,69,46,46,0,23
53,130,8,27.89501619,10.012960000000001,92,138,414,230,391,851,1242,736,460,736
53,131,8,31.47364865,9.879122238999999,0,0,0,0,0,23,0,0,0,0
53,132,2,115.0,5.5,0,0,0,0,0,46,0,92,0,0
53,134,2,67.0,5.5,0,0,0,23,0,0,0,23,0,0
53,134,8,19.65868144,8.85776,0,0,23,23,0,46,92,46,0,0
53,134,5,301.0833333,0.0,23,23,184,92,161,184,276,138,92,138
53,135,8,19.5277171,8.09472,184,322,598,506,920,943,1587,1081,690,506
53,135,3,21.90833333,25.5,0,0,46,23,23,69,69,46,0,23
53,137,2,73.0,8.25,0,23,0,0,23,23,0,0,0,23
53,137,3,50.03333333,43.5,0,0,0,0,0,23,0,0,0,0
53,140,2,75.0,8.25,0,0,0,0,0,0,46,46,0,0
53,142,2,68.0,8.25,0,23,0,0,0,0,23,0,0,0
53,146,8,25.01025641,9.63475637,276,368,483,644,414,1242,1472,575,345,368
53,146,2,55.0,5.5,184,506,805,782,828,1656,1633,621,414,414
53,150,2,113.0,11.0,23,0,0,23,0,23,23,23,23,0
53,151,8,44.54888889,10.95857531,0,0,0,0,0,0,23,0,0,0
53,152,2,84.0,8.25,23,69,92,23,115,138,161,207,138,46
53,158,2,75.0,8.25,0,0,0,0,0,69,138,46,0,23
53,158,8,49.37222222,28.23736773,0,23,0,23,0,0,0,0,0,0
53,161,3,25.16666667,39.5,23,0,23,0,0,46,0,0,23,0
53,161,8,36.38503086,26.45984236,0,0,23,23,46,69,69,46,0,23
53,162,2,54.0,8.25,0,92,161,598,529,920,1403,529,575,1426
53,162,8,46.97203791,28.369120000000002,0,23,0,92,69,92,23,23,115,46
53,162,3,41.05833333,38.875,0,0,0,0,0,69,46,23,23,23
53,163,2,60.0,8.25,0,0,0,0,0,23,46,0,23,0
53,164,3,46.13333333,36.0,23,46,0,0,23,0,23,0,0,23
53,164,2,67.0,5.5,138,69,253,368,299,713,782,598,345,414
53,171,5,233.5166667,0.0,368,598,1173,1311,805,1587,2553,1012,1035,1150
53,171,2,40.0,5.5,1840,5129,7360,5635,4232,10902,13938,9085,7314,7130
53,171,8,12.98443383,6.87568,1265,2898,4692,4623,4140,7199,9499,6026,4094,4485
53,171,3,12.41666667,12.0,161,368,460,345,322,529,1058,414,345,414
53,173,8,13.55209994,6.747565713999999,23,69,46,0,69,92,46,69,23,23
53,173,5,346.4,0.0,0,23,23,23,0,0,0,23,23,0
53,173,2,37.0,5.5,23,23,23,0,0,69,46,0,23,0
53,175,8,20.22844175,11.031360000000001,437,552,1012,713,966,2576,5129,4669,2783,2829
53,186,2,62.0,8.25,0,69,230,69,483,414,437,437,230,414
53,192,3,9.411111111,11.5,46,115,184,184,115,368,506,368,230,276
53,192,8,13.19768458,7.01248,736,1104,2714,1932,1150,3956,5129,3634,2599,2001
53,192,5,222.08333330000002,0.0,69,69,0,92,46,138,230,115,115,92
53,192,2,37.0,2.75,1541,2484,6141,4370,2898,8947,9591,6578,4784,4324
53,194,2,79.0,11.0,0,0,0,0,0,23,0,0,0,23
53,196,8,19.55864123,7.9062399999999995,23,23,23,46,23,23,46,46,92,92
53,196,2,62.0,8.25,23,69,69,69,115,138,69,138,92,92
53,196,5,220.1166667,0.0,0,0,0,0,0,0,0,23,0,0
53,210,2,116.0,11.0,0,23,92,115,92,506,736,644,483,828
53,223,8,16.31773731,8.82128,0,23,46,0,46,23,138,46,0,0
53,223,2,65.0,8.25,0,23,0,0,23,23,0,0,0,0
53,226,8,24.87273077,10.36256,0,0,0,0,0,23,23,0,0,0
53,226,3,21.45833333,28.0,0,0,0,0,0,0,0,0,0,23
53,226,2,78.0,8.25,0,23,0,23,0,23,46,23,0,0
53,230,2,63.0,5.5,69,115,115,138,230,322,667,690,276,184
53,231,8,53.93300221,28.60858137,0,23,0,0,0,23,23,23,23,46
53,232,2,78.0,8.25,0,23,23,0,46,46,46,23,0,0
53,233,8,49.78318568,28.493759999999998,0,0,0,0,0,0,0,23,0,0
53,233,2,62.0,5.5,0,0,0,23,23,23,92,23,0,46
53,234,3,71.53333333,49.0,0,0,0,0,0,0,0,23,0,0
53,234,2,64.0,8.25,0,0,46,23,92,138,138,115,92,92
53,237,8,49.71333333,26.98368,0,0,0,0,0,23,23,0,69,69
53,237,2,62.0,8.25,23,115,299,115,207,207,322,69,69,230
53,243,2,94.0,8.25,23,506,1196,1196,1656,3036,4347,2139,2208,2047
53,243,8,26.31892361,11.66976,0,23,46,69,138,276,506,276,161,161
53,246,8,46.39098639,27.70328946,0,0,0,23,46,23,0,92,0,46
53,252,2,23.0,2.75,575,805,2806,2093,2760,6969,9361,9752,7199,7613
53,252,8,7.949026143999999,6.1704,644,759,2806,2162,2438,7314,8763,11224,9154,9591
53,252,5,83.86666667,0.0,253,368,989,920,667,3105,4554,3864,4186,3588
53,252,3,7.229166667,7.75,46,92,184,92,184,345,782,667,414,621
53,254,8,27.25347222,11.29549729,23,0,46,92,0,184,483,414,322,184
53,254,2,79.0,8.25,23,0,69,115,0,184,437,483,368,92
53,259,2,79.0,8.25,46,0,0,23,0,138,138,115,23,115
54,13,8,15.49744961,22.1584,0,0,0,0,0,46,23,23,0,0
54,13,3,15.32647059,13.97058824,0,0,23,0,0,0,0,23,46,0
54,14,8,15.61099537,9.030533333,0,0,0,46,0,69,69,69,0,23
54,14,2,48.0,5.5,0,23,46,115,0,92,276,92,46,138
54,14,3,15.45,18.93,0,23,0,0,0,0,0,0,0,0
54,17,2,38.0,2.75,5934,5106,4669,4508,3611,9453,10097,6394,3680,4623
54,17,3,14.53333333,15.0,253,253,46,207,92,299,299,299,184,92
54,22,2,61.0,5.5,0,0,0,0,0,0,23,0,0,0
54,25,8,7.960144262000001,5.708634482999999,138,575,230,207,253,391,460,483,414,575
54,25,3,6.824175824,6.478021977999999,23,69,23,0,0,0,23,0,0,46
54,33,8,7.095447939,5.528266309,0,46,46,46,69,115,138,322,276,621
54,33,2,20.0,2.75,0,69,0,23,23,69,92,92,276,483
54,33,3,5.734962406,5.686716792,0,23,23,0,0,23,0,0,23,23
54,34,5,101.55,0.0,0,0,0,0,0,0,0,0,23,0
54,34,2,53.0,2.75,0,0,0,0,0,0,46,23,23,0
54,40,3,4.28600823,4.895061728,0,0,0,0,0,46,23,0,46,92
54,40,8,5.867985663,5.5373504,115,92,138,414,69,667,1012,713,736,1840
54,48,8,33.36241204,24.36341333,0,0,0,0,0,0,0,0,0,0
54,49,8,15.52776782,6.877706667000001,299,437,460,460,69,598,828,621,253,483
54,49,5,205.16666669999998,0.0,0,23,69,0,23,69,92,46,46,46
54,49,2,31.0,2.75,253,1265,713,391,368,598,1587,943,644,989
54,49,3,13.70666667,13.0,0,69,23,92,0,23,46,92,0,0
54,52,5,210.6,0.0,92,0,46,69,46,207,276,92,161,322
54,52,8,5.351494663,5.410578824,0,23,23,69,23,92,23,69,46,207
54,55,8,23.22782738,12.48042667,0,0,0,23,0,23,23,0,0,0
54,55,2,71.0,2.75,0,0,0,0,0,23,0,0,0,0
54,61,2,49.0,5.5,0,0,0,0,0,46,23,0,0,0
54,62,2,38.0,5.5,0,0,0,0,0,0,0,23,0,0
54,65,3,8.279885057000001,7.3189655170000005,0,0,0,0,0,0,23,23,0,23
54,65,8,9.486564437,5.72295,115,161,92,115,23,23,230,46,92,299
54,66,8,8.408881697,6.016711111,299,207,299,0,115,23,322,184,69,46
54,66,3,8.022916667,7.803571429,0,46,0,0,0,0,23,23,0,0
54,67,8,20.60706845,9.550880000000001,23,23,0,92,23,23,23,46,92,92
54,68,3,24.6525,21.55,0,0,0,0,0,0,23,0,0,23
54,68,2,56.0,5.5,0,0,0,46,23,230,483,437,391,1242
54,79,8,18.41437244,23.12278154,0,0,0,0,0,23,23,23,0,0
54,79,2,46.0,2.75,0,0,0,0,0,23,0,23,23,92
54,87,8,14.46555416,21.847939999999998,0,0,0,0,0,0,0,0,0,46
54,87,5,221.3,0.0,0,0,0,0,0,23,23,46,0,92
54,88,3,12.25714286,14.95238095,0,0,0,0,0,0,0,0,23,0
54,88,2,43.0,2.75,0,0,0,0,0,0,23,23,92,184
54,89,3,18.66944444,19.08333333,184,253,345,322,368,391,575,299,138,299
54,89,5,203.7,0.0,0,0,0,0,0,0,0,0,0,0
54,90,2,49.0,2.75,0,0,0,0,0,0,0,23,0,46
54,97,5,87.71666667,0.0,23,230,138,0,138,207,368,161,92,69
54,100,8,28.7688164,24.25165714,0,0,23,46,23,115,161,92,299,414
54,100,2,53.0,2.75,161,23,230,483,161,1127,2323,2392,2461,5934
54,100,3,25.95632184,22.67241379,0,0,0,0,0,46,92,69,92,115
54,106,5,269.3833333,0.0,23,69,46,46,46,92,253,138,184,529
54,112,2,51.0,2.75,0,0,0,23,0,0,0,23,0,23
54,113,8,22.85967153,22.45549091,0,0,0,0,0,23,0,0,23,69
54,113,2,49.0,2.75,46,46,23,184,23,207,207,207,276,138
54,114,3,16.71323529,14.91176471,0,0,0,0,23,23,23,0,0,0
54,114,8,18.65730085,22.56170667,0,0,23,23,0,69,0,0,0,0
54,124,8,34.1,12.58832136,0,0,0,0,0,0,23,23,0,23
54,124,2,71.0,8.25,0,0,0,0,0,0,0,46,23,23
54,125,8,21.43086949,22.780079999999998,0,0,0,0,0,0,0,0,0,0
54,141,2,67.0,2.75,0,0,0,23,0,0,0,46,0,0
54,142,8,36.49063761,20.36104,0,46,69,230,0,345,253,207,115,483
54,142,2,62.0,5.5,322,598,828,2668,230,2438,4439,2070,1495,5543
54,142,3,36.84285714,31.28571429,0,0,0,46,46,23,115,46,92,184
54,161,2,54.0,2.75,0,23,0,23,23,69,23,138,69,207
54,161,8,33.01381064,24.93696,0,0,0,0,0,0,0,23,0,23
54,162,2,52.0,5.5,0,0,0,161,46,345,621,483,644,1817
54,162,3,27.11395833,25.73125,0,0,0,0,0,0,23,23,23,69
54,162,8,27.10405161,24.73545143,0,0,0,46,0,46,115,115,115,138
54,163,2,57.0,5.5,0,0,0,0,0,0,0,23,0,23
54,165,3,23.6,24.16666667,0,0,0,0,0,0,0,23,0,23
54,165,2,62.0,5.5,0,46,0,23,0,0,46,115,23,138
54,165,8,24.22896189,9.653922504,0,0,0,23,0,0,46,23,23,46
54,170,2,63.0,2.75,0,0,23,23,23,138,253,184,276,575
54,170,3,25.63232323,23.39393939,0,0,0,0,0,0,0,0,0,46
54,181,8,13.95582544,6.3519815379999995,184,322,161,483,207,874,1725,966,1058,2898
54,181,3,12.78817204,10.82258065,46,23,0,0,46,46,138,46,115,184
54,181,2,40.0,2.75,184,322,161,529,230,1150,2185,1840,1380,3059
54,181,5,149.0166667,0.0,69,115,115,276,92,437,966,598,506,1265
54,186,2,52.0,2.75,0,0,23,0,0,23,23,23,23,115
54,188,2,46.0,5.5,46,0,0,46,0,253,322,161,207,161
54,188,8,22.68593677,7.438839999999999,23,23,23,69,0,23,161,92,92,115
54,188,3,23.15555556,19.0,23,0,0,0,0,46,0,23,0,0
54,189,8,14.29622536,6.36648,0,0,0,23,0,0,46,115,69,46
54,189,3,12.27708333,10.375,0,0,0,0,0,0,46,0,0,0
54,189,2,38.0,5.5,0,0,0,23,0,23,69,46,23,92
54,189,5,218.1166667,0.0,0,0,0,23,0,23,0,0,0,46
54,195,5,391.55,0.0,437,1104,644,690,253,1403,1886,1035,1472,1334
54,195,3,7.845138888999999,7.645833333,23,23,0,23,0,23,92,46,23,138
54,195,8,6.7850764670000006,5.781513846,345,414,460,575,207,598,920,391,644,851
54,225,8,25.70502717,7.786160000000001,0,0,0,92,0,23,138,69,92,46
54,225,2,54.0,5.5,46,69,0,138,0,92,138,115,92,184
54,226,2,68.0,5.5,0,0,0,0,0,23,0,23,0,0
54,228,8,12.59528377,7.017546667,0,0,0,115,0,0,92,69,69,207
54,228,2,49.0,5.5,0,23,46,92,23,184,253,138,207,230
54,229,2,61.0,5.5,0,0,0,0,0,0,69,0,0,69
54,229,8,25.58052007,24.67349333,0,0,0,0,0,0,0,0,0,0
54,230,2,52.0,2.75,23,23,23,23,0,23,161,46,23,184
54,230,8,30.15040179,25.08785455,0,23,0,0,0,0,0,0,0,0
54,231,3,12.29744681,11.85319149,0,0,0,0,0,0,0,46,23,0
54,231,8,14.08251413,21.83431429,0,0,23,0,0,23,23,69,46,0
54,234,8,43.75293844,23.43233882,0,0,0,0,0,0,23,0,0,0
54,234,2,49.0,2.75,23,0,0,23,0,23,23,0,23,46
54,236,3,32.71604938,30.35185185,0,0,0,0,0,0,0,0,23,0
54,236,8,33.02904571,20.88544,0,0,0,0,0,0,0,0,23,0
54,239,2,65.0,5.5,23,23,0,115,0,46,322,161,138,230
54,239,3,50.23333333,44.75,0,0,0,0,0,0,0,0,23,0
54,249,2,44.0,2.75,0,0,0,0,0,23,0,0,0,23
54,249,8,22.10176113,22.217679999999998,0,0,0,0,0,0,0,0,0,0
54,257,3,10.9875,13.25,0,0,0,0,0,0,46,0,0,23
54,257,5,86.88333333,0.0,0,0,0,23,46,0,0,0,0,23
54,261,5,414.5833333,0.0,0,0,0,0,0,0,0,0,23,0
54,261,2,42.0,2.75,0,0,0,0,0,0,0,0,0,0
55,4,2,75.0,5.5,0,23,46,23,0,0,92,0,0,0
55,9,2,132.0,8.25,0,0,0,0,0,0,0,0,0,23
55,9,8,38.79166667,19.12105138,0,0,0,0,0,0,0,0,0,23
55,10,5,229.93333330000002,0.0,0,0,0,0,0,0,0,0,0,23
55,11,5,199.6333333,0.0,0,46,46,0,0,0,0,0,0,0
55,11,8,11.80630872,7.754239999999999,69,207,115,92,0,276,207,69,23,23
55,11,3,10.92222222,11.5,0,0,0,0,0,46,0,23,0,0
55,11,2,37.0,2.75,207,345,299,299,92,414,253,138,161,115
55,14,3,16.36666667,18.02416667,0,92,138,92,115,368,483,345,207,322
55,16,2,147.0,8.25,0,0,0,23,0,0,46,23,69,138
55,16,8,57.9625,20.09553385,0,0,0,0,0,46,0,0,69,0
55,21,3,15.46296296,12.56944444,46,161,69,23,23,69,92,23,23,23
55,21,5,226.43333330000002,0.0,69,299,161,92,46,253,299,115,69,69
55,21,8,13.68644312,6.5830109089999995,368,1518,1334,460,575,1886,1564,1495,667,759
55,21,2,27.0,2.75,552,2231,1725,1104,874,2070,2461,2369,667,1334
55,22,5,155.3666667,0.0,0,69,0,0,69,92,69,46,0,23
55,22,3,13.03680556,13.16666667,23,23,46,69,0,23,0,23,0,23
55,26,3,27.63645833,22.859375,0,0,23,0,0,0,23,23,0,69
55,26,8,26.37309047,8.634971429,23,460,460,460,138,414,391,368,299,345
55,26,2,45.0,2.75,115,1104,690,460,138,621,966,713,506,391
55,29,5,170.66666669999998,0.0,2967,12098,6141,4991,3197,12374,11201,8395,4623,7406
55,29,2,30.0,2.75,4370,10695,7291,6003,3174,9867,8418,7751,2806,5704
55,39,3,26.69097222,32.88958333,0,23,0,23,0,46,115,0,23,0
55,39,8,24.96067601,11.26704941,207,529,667,368,437,1725,2990,2507,1012,1564
55,39,2,66.0,5.5,184,782,1127,483,920,2783,4232,3542,1564,1863
55,40,2,52.0,2.75,23,0,23,23,0,23,0,0,0,0
55,40,8,30.16323024,10.98272,0,0,0,0,0,0,0,0,0,23
55,45,2,69.0,2.75,23,46,0,69,0,46,0,0,0,0
55,48,2,77.0,2.75,0,92,0,0,69,368,345,184,299,253
55,48,8,54.78660714,32.09008,0,0,0,0,0,0,92,23,0,23
55,52,2,61.0,2.75,0,0,0,0,0,0,0,0,0,0
55,54,2,70.0,2.75,0,0,0,0,0,23,0,0,0,0
55,64,8,60.0625,21.08280775,0,0,0,0,0,23,0,23,0,0
55,65,8,45.90063523,12.604864,322,483,253,253,184,437,391,299,276,23
55,65,3,50.75462963,40.69388889,23,46,46,46,0,23,23,23,46,46
55,65,2,60.0,2.75,3749,4738,3519,3910,1288,3818,4071,2254,1702,2047
55,66,2,55.0,2.75,46,23,23,0,0,138,92,92,69,0
55,68,2,86.0,2.75,46,69,184,115,207,598,782,575,437,667
55,68,8,52.00336947,30.022879999999997,0,23,0,23,0,46,115,23,23,46
55,72,8,32.28058575,12.151296,92,345,184,276,184,230,184,161,46,69
55,72,2,60.0,5.5,207,506,299,391,161,460,345,184,161,69
55,76,2,75.0,8.25,2346,4025,2921,1794,1127,2783,3059,2668,644,1265
55,76,8,22.96703527,12.27081143,1403,2760,2277,1242,943,2208,2024,1242,437,943
