w_zip,h_zip,total,initialFeat,true_label
10003,11371,1,1.0,1
10003,11372,616,1.0,1
10003,11373,910,1.0,1
10003,11374,385,1.0,1
10003,11375,710,1.0,1
10003,11377,889,1.0,1
10003,11378,287,1.0,1
10003,11379,318,1.0,1
10003,11385,1021,1.0,1
10003,11411,130,1.0,1
10003,11412,126,1.0,1
10003,11413,193,1.0,1
10003,11414,133,1.0,1
10003,11415,188,1.0,1
10003,11416,159,1.0,1
10003,11417,208,1.0,1
10003,11418,236,1.0,1
10003,11419,235,1.0,1
10003,11420,249,1.0,1
10003,11421,294,1.0,1
10003,11422,168,1.0,1
10003,11423,127,1.0,1
10003,11426,79,1.0,1
10003,11427,99,1.0,1
10003,11428,89,1.0,1
10003,11429,136,1.0,1
10003,11430,4,1.0,1
10003,11432,279,1.0,1
10003,11433,111,1.0,1
10003,11434,206,1.0,1
10003,11435,288,1.0,1
10003,11436,54,1.0,1
10003,11691,186,1.0,1
10003,11692,82,1.0,1
10003,11693,61,1.0,1
10003,11694,104,1.0,1
10003,11697,23,1.0,1
11222,10001,25,1.0,3
11222,10002,119,1.0,3
11222,10003,61,1.0,3
11222,10004,5,1.0,3
11222,10005,2,1.0,3
11222,10006,2,1.0,3
11222,10007,10,1.0,3
11222,10009,95,1.0,3
11222,10010,40,1.0,3
11222,10011,53,1.0,3
11222,10012,30,1.0,3
11222,10013,40,1.0,3
11222,10014,37,1.0,3
11222,10016,40,1.0,3
11222,10017,26,1.0,3
11222,10018,16,1.0,3
11222,10019,44,1.0,3
11222,10021,26,1.0,3
11222,10022,42,1.0,3
11222,10023,37,1.0,3
11222,10024,31,1.0,3
11222,10025,61,1.0,3
11222,10026,35,1.0,3
11222,10027,54,1.0,3
11222,10028,33,1.0,3
11222,10029,72,1.0,3
11222,10030,29,1.0,3
11222,10031,36,1.0,3
11222,10032,32,1.0,3
11222,10033,36,1.0,3
11222,10034,25,1.0,3
11222,10035,36,1.0,3
11222,10036,35,1.0,3
11222,10037,26,1.0,3
11222,10038,17,1.0,3
11222,10039,31,1.0,3
11222,10040,23,1.0,3
11222,10044,12,1.0,3
11222,10065,21,1.0,3
11222,10069,6,1.0,3
11222,10075,13,1.0,3
11222,10128,46,1.0,3
11222,10162,2,1.0,3
11222,10280,7,1.0,3
11222,10301,41,1.0,3
11222,10302,18,1.0,3
11222,10303,18,1.0,3
11222,10304,23,1.0,3
11222,10305,34,1.0,3
11222,10306,63,1.0,3
11222,10307,10,1.0,3
11222,10308,24,1.0,3
11222,10309,32,1.0,3
11222,10310,15,1.0,3
11222,10312,56,1.0,3
11222,10314,102,1.0,3
11222,10451,41,1.0,3
11222,10452,63,1.0,3
11222,10453,36,1.0,3
11222,10454,32,1.0,3
11222,10455,34,1.0,3
11222,10456,55,1.0,3
11222,10457,26,1.0,3
11222,10458,60,1.0,3
11222,10459,42,1.0,3
11222,10460,25,1.0,3
11222,10461,26,1.0,3
11222,10462,50,1.0,3
11222,10463,27,1.0,3
11222,10464,3,1.0,3
11222,10465,23,1.0,3
11222,10466,21,1.0,3
11222,10467,46,1.0,3
11222,10468,42,1.0,3
11222,10469,43,1.0,3
11222,10470,9,1.0,3
11222,10471,12,1.0,3
11222,10472,38,1.0,3
11222,10473,36,1.0,3
11222,10474,16,1.0,3
11222,10475,18,1.0,3
11222,11001,2,1.0,3
11222,11003,1,1.0,3
11222,11004,13,1.0,3
11222,11005,2,1.0,3
11222,11040,3,1.0,3
11222,11101,83,1.0,3
11222,11102,88,1.0,3
11222,11103,92,1.0,3
11222,11104,70,1.0,3
11222,11105,112,1.0,3
11222,11106,86,1.0,3
11222,11109,14,1.0,3
11222,11201,94,1.0,3
11222,11203,140,1.0,3
11222,11204,82,1.0,3
11222,11205,113,1.0,3
11222,11206,375,1.0,3
11222,11207,184,1.0,3
11222,11208,167,1.0,3
11222,11209,91,1.0,3
11222,11210,69,1.0,3
11222,11211,473,1.0,3
11222,11212,131,1.0,3
11222,11213,131,1.0,3
11222,11214,90,1.0,3
11222,11215,150,1.0,3
11222,11216,164,1.0,3
11222,11217,76,1.0,3
11222,11218,76,1.0,3
11222,11219,91,1.0,3
11222,11220,157,1.0,3
11222,11221,294,1.0,3
11222,11222,1095,1.0,3
11222,11223,70,1.0,3
11222,11224,43,1.0,3
11222,11225,136,1.0,3
11222,11226,134,1.0,3
11222,11228,55,1.0,3
11222,11229,70,1.0,3
11222,11230,104,1.0,3
11222,11231,83,1.0,3
11222,11232,50,1.0,3
11222,11233,165,1.0,3
11222,11234,167,1.0,3
11222,11235,72,1.0,3
11222,11236,149,1.0,3
11222,11237,248,1.0,3
11222,11238,130,1.0,3
11222,11239,18,1.0,3
11222,11354,71,1.0,3
11222,11355,104,1.0,3
11222,11356,49,1.0,3
11222,11357,76,1.0,3
11222,11358,78,1.0,3
11222,11360,20,1.0,3
11222,11361,47,1.0,3
11222,11362,26,1.0,3
11222,11363,14,1.0,3
11222,11364,55,1.0,3
11222,11365,57,1.0,3
11222,11366,11,1.0,3
11222,11367,52,1.0,3
11222,11368,178,1.0,3
11222,11369,92,1.0,3
11222,11370,50,1.0,3
11222,11371,2,1.0,3
11222,11372,134,1.0,3
11222,11373,230,1.0,3
11222,11374,79,1.0,3
11222,11375,141,1.0,3
11222,11377,211,1.0,3
11222,11378,265,1.0,3
11222,11379,210,1.0,3
11222,11385,648,1.0,3
11222,11411,12,1.0,3
11222,11412,28,1.0,3
11222,11413,37,1.0,3
11222,11414,46,1.0,3
11222,11415,34,1.0,3
11222,11416,55,1.0,3
11222,11417,41,1.0,3
11222,11418,74,1.0,3
11222,11419,82,1.0,3
11222,11420,45,1.0,3
11222,11421,104,1.0,3
11222,11422,18,1.0,3
11222,11423,37,1.0,3
11222,11426,12,1.0,3
11222,11427,28,1.0,3
11222,11428,17,1.0,3
11222,11429,20,1.0,3
11222,11430,1,1.0,3
11222,11432,76,1.0,3
11222,11433,46,1.0,3
11222,11434,45,1.0,3
11222,11435,50,1.0,3
11222,11436,16,1.0,3
11222,11691,40,1.0,3
11222,11692,18,1.0,3
11222,11693,12,1.0,3
11222,11694,27,1.0,3
11222,11697,9,1.0,3
10002,10001,73,1.0,1
10002,10002,2270,1.0,1
10002,10003,162,1.0,1
10002,10004,17,1.0,1
10002,10005,20,1.0,1
10002,10006,10,1.0,1
10002,10007,27,1.0,1
10002,10009,536,1.0,1
10002,10010,76,1.0,1
10002,10011,118,1.0,1
10002,10012,100,1.0,1
10002,10013,228,1.0,1
10002,10014,57,1.0,1
10002,10016,95,1.0,1
10002,10017,30,1.0,1
10002,10018,34,1.0,1
10002,10019,109,1.0,1
10002,10021,42,1.0,1
10002,10022,69,1.0,1
10002,10023,93,1.0,1
10002,10024,51,1.0,1
10002,10025,149,1.0,1
10002,10026,104,1.0,1
10002,10027,163,1.0,1
10002,10028,69,1.0,1
10002,10029,253,1.0,1
10002,10030,89,1.0,1
10002,10031,119,1.0,1
10002,10032,123,1.0,1
10002,10033,140,1.0,1
10002,10034,96,1.0,1
10002,10035,115,1.0,1
10002,10036,79,1.0,1
10002,10037,55,1.0,1
10002,10038,158,1.0,1
10002,10039,71,1.0,1
10002,10040,86,1.0,1
10002,10044,20,1.0,1
10002,10065,42,1.0,1
10002,10069,10,1.0,1
10002,10075,37,1.0,1
10002,10128,117,1.0,1
10002,10162,1,1.0,1
10002,10280,17,1.0,1
10002,10282,6,1.0,1
10002,10301,74,1.0,1
10002,10302,33,1.0,1
10002,10303,48,1.0,1
10002,10304,85,1.0,1
10002,10305,99,1.0,1
10002,10306,71,1.0,1
10002,10307,15,1.0,1
10002,10308,34,1.0,1
10002,10309,39,1.0,1
10002,10310,54,1.0,1
10002,10312,59,1.0,1
10002,10314,165,1.0,1
10002,10451,84,1.0,1
10002,10452,105,1.0,1
10002,10453,109,1.0,1
10002,10454,60,1.0,1
10002,10455,96,1.0,1
10002,10456,99,1.0,1
10002,10457,95,1.0,1
10002,10458,84,1.0,1
10002,10459,80,1.0,1
10002,10460,64,1.0,1
10002,10461,53,1.0,1
10002,10462,98,1.0,1
10002,10463,77,1.0,1
10002,10464,7,1.0,1
10002,10465,56,1.0,1
10002,10466,42,1.0,1
10002,10467,116,1.0,1
10002,10468,93,1.0,1
10002,10469,64,1.0,1
10002,10470,11,1.0,1
10002,10471,23,1.0,1
10002,10472,66,1.0,1
10002,10473,62,1.0,1
10002,10474,17,1.0,1
10002,10475,54,1.0,1
10002,11001,5,1.0,1
10002,11004,14,1.0,1
10002,11040,1,1.0,1
10002,11101,88,1.0,1
10002,11102,101,1.0,1
10002,11103,116,1.0,1
10002,11104,67,1.0,1
10002,11105,94,1.0,1
10002,11106,99,1.0,1
10002,11109,9,1.0,1
10002,11201,189,1.0,1
10002,11203,208,1.0,1
10002,11204,418,1.0,1
10002,11205,168,1.0,1
10002,11206,389,1.0,1
10002,11207,264,1.0,1
10002,11208,278,1.0,1
10002,11209,203,1.0,1
10002,11210,148,1.0,1
10002,11211,345,1.0,1
10002,11212,217,1.0,1
10002,11213,178,1.0,1
10002,11214,434,1.0,1
10002,11215,181,1.0,1
10002,11216,258,1.0,1
10002,11217,123,1.0,1
10002,11218,215,1.0,1
10002,11219,332,1.0,1
10002,11220,503,1.0,1
10002,11221,384,1.0,1
10002,11222,204,1.0,1
10002,11223,311,1.0,1
10002,11224,109,1.0,1
10002,11225,176,1.0,1
10002,11226,288,1.0,1
10002,11228,220,1.0,1
10002,11229,328,1.0,1
10002,11230,212,1.0,1
10002,11231,116,1.0,1
10002,11232,109,1.0,1
10002,11233,212,1.0,1
10002,11234,271,1.0,1
10002,11235,195,1.0,1
10002,11236,219,1.0,1
10002,11237,263,1.0,1
10002,11238,228,1.0,1
10002,11239,29,1.0,1
10002,11354,148,1.0,1
10002,11355,284,1.0,1
10002,11356,59,1.0,1
10002,11357,94,1.0,1
10002,11358,80,1.0,1
10002,11359,3,1.0,1
10002,11360,31,1.0,1
10002,11361,50,1.0,1
10002,11362,31,1.0,1
10002,11363,15,1.0,1
10002,11364,75,1.0,1
10002,11365,90,1.0,1
10002,11366,13,1.0,1
10002,11367,60,1.0,1
10002,11368,220,1.0,1
10002,11369,70,1.0,1
10002,11370,54,1.0,1
10002,11371,1,1.0,1
10002,11372,169,1.0,1
10002,11373,346,1.0,1
10002,11374,120,1.0,1
10002,11375,169,1.0,1
10002,11377,272,1.0,1
10002,11378,101,1.0,1
10002,11379,119,1.0,1
10002,11385,386,1.0,1
10002,11411,14,1.0,1
10002,11412,35,1.0,1
10002,11413,27,1.0,1
10002,11414,25,1.0,1
10002,11415,42,1.0,1
10002,11416,91,1.0,1
10002,11417,103,1.0,1
10002,11418,93,1.0,1
10002,11419,100,1.0,1
10002,11420,75,1.0,1
10002,11421,150,1.0,1
10002,11422,25,1.0,1
10002,11423,29,1.0,1
10002,11426,25,1.0,1
10002,11427,38,1.0,1
10002,11428,18,1.0,1
10002,11429,33,1.0,1
10002,11432,83,1.0,1
10002,11433,36,1.0,1
10002,11434,60,1.0,1
10002,11435,68,1.0,1
10002,11436,22,1.0,1
10002,11691,61,1.0,1
10002,11692,42,1.0,1
10002,11693,25,1.0,1
10002,11694,32,1.0,1
10002,11697,9,1.0,1
11378,10001,13,1.0,4
11378,10002,109,1.0,4
11378,10003,33,1.0,4
11378,10004,10,1.0,4
11378,10005,2,1.0,4
11378,10006,1,1.0,4
11378,10007,8,1.0,4
11378,10009,58,1.0,4
11378,10010,18,1.0,4
11378,10011,31,1.0,4
11378,10012,23,1.0,4
11378,10013,26,1.0,4
11378,10014,34,1.0,4
11378,10016,46,1.0,4
11378,10017,9,1.0,4
11378,10018,6,1.0,4
11378,10019,32,1.0,4
11378,10021,40,1.0,4
11378,10022,29,1.0,4
11378,10023,45,1.0,4
11378,10024,36,1.0,4
11378,10025,50,1.0,4
11378,10026,26,1.0,4
11378,10027,60,1.0,4
11378,10028,35,1.0,4
11378,10029,77,1.0,4
11378,10030,36,1.0,4
11378,10031,46,1.0,4
11378,10032,51,1.0,4
11378,10033,62,1.0,4
11378,10034,35,1.0,4
11378,10035,35,1.0,4
11378,10036,19,1.0,4
11378,10037,14,1.0,4
11378,10038,14,1.0,4
11378,10039,20,1.0,4
11378,10040,45,1.0,4
11378,10044,8,1.0,4
11378,10065,29,1.0,4
11378,10069,4,1.0,4
11378,10075,19,1.0,4
11378,10128,46,1.0,4
11378,10162,2,1.0,4
11378,10280,8,1.0,4
11378,10282,2,1.0,4
11378,10301,40,1.0,4
11378,10302,27,1.0,4
11378,10303,28,1.0,4
11378,10304,48,1.0,4
11378,10305,33,1.0,4
11378,10306,68,1.0,4
11378,10307,12,1.0,4
11378,10308,28,1.0,4
11378,10309,50,1.0,4
11378,10310,19,1.0,4
11378,10312,66,1.0,4
11378,10314,64,1.0,4
11378,10451,60,1.0,4
11378,10452,88,1.0,4
11378,10453,106,1.0,4
11378,10454,39,1.0,4
11378,10455,49,1.0,4
11378,10456,130,1.0,4
11378,10457,92,1.0,4
11378,10458,64,1.0,4
11378,10459,80,1.0,4
11378,10460,74,1.0,4
11378,10461,60,1.0,4
11378,10462,84,1.0,4
11378,10463,65,1.0,4
11378,10464,4,1.0,4
11378,10465,76,1.0,4
11378,10466,60,1.0,4
11378,10467,129,1.0,4
11378,10468,70,1.0,4
11378,10469,57,1.0,4
11378,10470,14,1.0,4
11378,10471,20,1.0,4
11378,10472,83,1.0,4
11378,10473,82,1.0,4
11378,10474,18,1.0,4
11378,10475,45,1.0,4
11378,11001,6,1.0,4
11378,11004,29,1.0,4
11378,11005,7,1.0,4
11378,11040,4,1.0,4
11378,11101,78,1.0,4
11378,11102,85,1.0,4
11378,11103,107,1.0,4
11378,11104,81,1.0,4
11378,11105,108,1.0,4
11378,11106,94,1.0,4
11378,11109,7,1.0,4
11378,11201,72,1.0,4
11378,11203,162,1.0,4
11378,11204,65,1.0,4
11378,11205,94,1.0,4
11378,11206,302,1.0,4
11378,11207,239,1.0,4
11378,11208,273,1.0,4
11378,11209,84,1.0,4
11378,11210,130,1.0,4
11378,11211,213,1.0,4
11378,11212,196,1.0,4
11378,11213,122,1.0,4
11378,11214,93,1.0,4
11378,11215,86,1.0,4
11378,11216,91,1.0,4
11378,11217,58,1.0,4
11378,11218,81,1.0,4
11378,11219,76,1.0,4
11378,11220,104,1.0,4
11378,11221,241,1.0,4
11378,11222,166,1.0,4
11378,11223,84,1.0,4
11378,11224,50,1.0,4
11378,11225,70,1.0,4
11378,11226,144,1.0,4
11378,11228,49,1.0,4
11378,11229,81,1.0,4
11378,11230,92,1.0,4
11378,11231,41,1.0,4
11378,11232,44,1.0,4
11378,11233,152,1.0,4
11378,11234,199,1.0,4
11378,11235,78,1.0,4
11378,11236,240,1.0,4
11378,11237,220,1.0,4
11378,11238,81,1.0,4
11378,11239,32,1.0,4
11378,11354,156,1.0,4
11378,11355,242,1.0,4
11378,11356,80,1.0,4
11378,11357,186,1.0,4
11378,11358,129,1.0,4
11378,11359,1,1.0,4
11378,11360,50,1.0,4
11378,11361,86,1.0,4
11378,11362,45,1.0,4
11378,11363,27,1.0,4
11378,11364,91,1.0,4
11378,11365,112,1.0,4
11378,11366,38,1.0,4
11378,11367,102,1.0,4
11378,11368,553,1.0,4
11378,11369,144,1.0,4
11378,11370,106,1.0,4
11378,11371,6,1.0,4
11378,11372,200,1.0,4
11378,11373,413,1.0,4
11378,11374,107,1.0,4
11378,11375,151,1.0,4
11378,11377,413,1.0,4
11378,11378,1114,1.0,4
11378,11379,395,1.0,4
11378,11385,883,1.0,4
11378,11411,49,1.0,4
11378,11412,94,1.0,4
11378,11413,121,1.0,4
11378,11414,118,1.0,4
11378,11415,44,1.0,4
11378,11416,104,1.0,4
11378,11417,110,1.0,4
11378,11418,111,1.0,4
11378,11419,172,1.0,4
11378,11420,157,1.0,4
11378,11421,180,1.0,4
11378,11422,87,1.0,4
11378,11423,78,1.0,4
11378,11426,32,1.0,4
11378,11427,49,1.0,4
11378,11428,63,1.0,4
11378,11429,73,1.0,4
11378,11430,1,1.0,4
11378,11432,146,1.0,4
11378,11433,81,1.0,4
11378,11434,159,1.0,4
11378,11435,101,1.0,4
11378,11436,47,1.0,4
11378,11451,1,1.0,4
11378,11691,77,1.0,4
11378,11692,30,1.0,4
11378,11693,29,1.0,4
11378,11694,42,1.0,4
11378,11697,13,1.0,4
10009,10001,26,1.0,1
10009,10002,198,1.0,1
10009,10003,125,1.0,1
10009,10004,9,1.0,1
10009,10005,4,1.0,1
10009,10006,3,1.0,1
10009,10007,6,1.0,1
10009,10009,654,1.0,1
10009,10010,53,1.0,1
10009,10011,33,1.0,1
10009,10012,30,1.0,1
10009,10013,35,1.0,1
10009,10014,33,1.0,1
10009,10016,52,1.0,1
10009,10017,17,1.0,1
10009,10018,18,1.0,1
10009,10019,40,1.0,1
10009,10021,15,1.0,1
10009,10022,25,1.0,1
10009,10023,34,1.0,1
10009,10024,27,1.0,1
10009,10025,58,1.0,1
10009,10026,36,1.0,1
10009,10027,44,1.0,1
10009,10028,40,1.0,1
10009,10029,92,1.0,1
10009,10030,33,1.0,1
10009,10031,74,1.0,1
10009,10032,44,1.0,1
10009,10033,31,1.0,1
10009,10034,34,1.0,1
10009,10035,53,1.0,1
10009,10036,12,1.0,1
10009,10037,14,1.0,1
10009,10038,28,1.0,1
10009,10039,16,1.0,1
10009,10040,47,1.0,1
10009,10044,5,1.0,1
10009,10065,16,1.0,1
10009,10069,1,1.0,1
10009,10075,19,1.0,1
10009,10128,32,1.0,1
10009,10162,1,1.0,1
10009,10280,7,1.0,1
10009,10282,4,1.0,1
10009,10301,32,1.0,1
10009,10302,14,1.0,1
10009,10303,12,1.0,1
10009,10304,17,1.0,1
10009,10305,23,1.0,1
10009,10306,20,1.0,1
10009,10307,3,1.0,1
10009,10308,12,1.0,1
10009,10309,8,1.0,1
10009,10310,16,1.0,1
10009,10312,19,1.0,1
10009,10314,40,1.0,1
10009,10451,30,1.0,1
10009,10452,34,1.0,1
10009,10453,41,1.0,1
10009,10454,35,1.0,1
10009,10455,36,1.0,1
10009,10456,36,1.0,1
10009,10457,50,1.0,1
10009,10458,42,1.0,1
10009,10459,25,1.0,1
10009,10460,19,1.0,1
10009,10461,39,1.0,1
10009,10462,43,1.0,1
10009,10463,30,1.0,1
10009,10464,1,1.0,1
10009,10465,21,1.0,1
10009,10466,21,1.0,1
10009,10467,34,1.0,1
10009,10468,39,1.0,1
10009,10469,41,1.0,1
10009,10470,6,1.0,1
10009,10471,10,1.0,1
10009,10472,35,1.0,1
10009,10473,36,1.0,1
10009,10474,9,1.0,1
10009,10475,12,1.0,1
10009,11001,1,1.0,1
10009,11004,6,1.0,1
10009,11005,2,1.0,1
10009,11040,1,1.0,1
10009,11101,28,1.0,1
10009,11102,42,1.0,1
10009,11103,52,1.0,1
10009,11104,39,1.0,1
10009,11105,49,1.0,1
10009,11106,46,1.0,1
10009,11109,7,1.0,1
10009,11201,66,1.0,1
10009,11203,68,1.0,1
10009,11204,53,1.0,1
10009,11205,60,1.0,1
10009,11206,161,1.0,1
10009,11207,100,1.0,1
10009,11208,93,1.0,1
10009,11209,58,1.0,1
10009,11210,43,1.0,1
10009,11211,120,1.0,1
10009,11212,63,1.0,1
10009,11213,65,1.0,1
10009,11214,53,1.0,1
10009,11215,98,1.0,1
10009,11216,61,1.0,1
10009,11217,55,1.0,1
10009,11218,70,1.0,1
10009,11219,67,1.0,1
10009,11220,98,1.0,1
10009,11221,124,1.0,1
10009,11222,84,1.0,1
10009,11223,38,1.0,1
10009,11224,24,1.0,1
10009,11225,68,1.0,1
10009,11226,108,1.0,1
10009,11228,26,1.0,1
10009,11229,28,1.0,1
10009,11230,48,1.0,1
10009,11231,36,1.0,1
10009,11232,30,1.0,1
10009,11233,74,1.0,1
10009,11234,60,1.0,1
10009,11235,28,1.0,1
10009,11236,86,1.0,1
10009,11237,104,1.0,1
10009,11238,71,1.0,1
10009,11239,9,1.0,1
10009,11354,32,1.0,1
10009,11355,44,1.0,1
10009,11356,10,1.0,1
10009,11357,17,1.0,1
10009,11358,26,1.0,1
10009,11359,2,1.0,1
10009,11360,10,1.0,1
10009,11361,15,1.0,1
10009,11362,2,1.0,1
10009,11364,22,1.0,1
10009,11365,13,1.0,1
10009,11366,8,1.0,1
10009,11367,23,1.0,1
10009,11368,66,1.0,1
10009,11369,32,1.0,1
10009,11370,36,1.0,1
10009,11371,1,1.0,1
10009,11372,74,1.0,1
10009,11373,95,1.0,1
10009,11374,31,1.0,1
10009,11375,61,1.0,1
10009,11377,113,1.0,1
10009,11378,34,1.0,1
10009,11379,40,1.0,1
10009,11385,133,1.0,1
10009,11411,7,1.0,1
10009,11412,17,1.0,1
10009,11413,14,1.0,1
10009,11414,19,1.0,1
10009,11415,21,1.0,1
10009,11416,39,1.0,1
10009,11417,22,1.0,1
10009,11418,31,1.0,1
10009,11419,25,1.0,1
10009,11420,30,1.0,1
10009,11421,36,1.0,1
10009,11422,10,1.0,1
10009,11423,14,1.0,1
10009,11426,3,1.0,1
10009,11427,7,1.0,1
10009,11428,7,1.0,1
10009,11429,6,1.0,1
10009,11430,1,1.0,1
10009,11432,29,1.0,1
10009,11433,10,1.0,1
10009,11434,28,1.0,1
10009,11435,20,1.0,1
10009,11436,6,1.0,1
10009,11691,16,1.0,1
10009,11692,9,1.0,1
10009,11693,8,1.0,1
10009,11694,16,1.0,1
10012,10001,186,1.0,1
10012,10002,672,1.0,1
10012,10003,613,1.0,1
10012,10004,68,1.0,1
10012,10005,120,1.0,1
10012,10006,60,1.0,1
10012,10007,64,1.0,1
10012,10009,725,1.0,1
10012,10010,298,1.0,1
10012,10011,571,1.0,1
10012,10012,730,1.0,1
10012,10013,346,1.0,1
10012,10014,356,1.0,1
10012,10016,382,1.0,1
10012,10017,93,1.0,1
10012,10018,72,1.0,1
10012,10019,317,1.0,1
10012,10021,209,1.0,1
10012,10022,170,1.0,1
10012,10023,348,1.0,1
10012,10024,282,1.0,1
10012,10025,507,1.0,1
10012,10026,212,1.0,1
10012,10027,303,1.0,1
10012,10028,247,1.0,1
10012,10029,377,1.0,1
10012,10030,163,1.0,1
10012,10031,377,1.0,1
10012,10032,317,1.0,1
10012,10033,235,1.0,1
10012,10034,177,1.0,1
10012,10035,174,1.0,1
10012,10036,198,1.0,1
10012,10037,94,1.0,1
10012,10038,219,1.0,1
10012,10039,132,1.0,1
10012,10040,182,1.0,1
10012,10044,47,1.0,1
10012,10065,178,1.0,1
10012,10069,42,1.0,1
10012,10075,142,1.0,1
10012,10119,2,1.0,1
10012,10128,340,1.0,1
10012,10162,15,1.0,1
10012,10280,69,1.0,1
10012,10282,16,1.0,1
10012,10301,122,1.0,1
10012,10302,33,1.0,1
10012,10303,50,1.0,1
10012,10304,117,1.0,1
10012,10305,100,1.0,1
10012,10306,111,1.0,1
10012,10307,23,1.0,1
10012,10308,21,1.0,1
10012,10309,45,1.0,1
10012,10310,50,1.0,1
10012,10312,77,1.0,1
10012,10314,162,1.0,1
10012,10451,119,1.0,1
10012,10452,213,1.0,1
10012,10453,236,1.0,1
10012,10454,138,1.0,1
10012,10455,105,1.0,1
10012,10456,245,1.0,1
10012,10457,204,1.0,1
10012,10458,180,1.0,1
10012,10459,127,1.0,1
10012,10460,119,1.0,1
10012,10461,87,1.0,1
10012,10462,165,1.0,1
10012,10463,140,1.0,1
10012,10464,7,1.0,1
10012,10465,66,1.0,1
10012,10466,97,1.0,1
10012,10467,176,1.0,1
10012,10468,175,1.0,1
10012,10469,102,1.0,1
10012,10470,27,1.0,1
10012,10471,64,1.0,1
10012,10472,146,1.0,1
10012,10473,154,1.0,1
10012,10474,17,1.0,1
10012,10475,71,1.0,1
10012,11001,7,1.0,1
10012,11004,13,1.0,1
10012,11005,2,1.0,1
10012,11040,3,1.0,1
10012,11101,250,1.0,1
10012,11102,266,1.0,1
10012,11103,332,1.0,1
10012,11104,208,1.0,1
10012,11105,264,1.0,1
10012,11106,261,1.0,1
10012,11109,53,1.0,1
10012,11201,706,1.0,1
10012,11203,208,1.0,1
10012,11204,211,1.0,1
10012,11205,343,1.0,1
10012,11206,743,1.0,1
10012,11207,313,1.0,1
10012,11208,219,1.0,1
10012,11209,315,1.0,1
10012,11210,188,1.0,1
10012,11211,1079,1.0,1
10012,11212,181,1.0,1
10012,11213,300,1.0,1
10012,11214,268,1.0,1
10012,11215,770,1.0,1
10012,11216,569,1.0,1
10012,11217,381,1.0,1
10012,11218,377,1.0,1
10012,11219,175,1.0,1
10012,11220,330,1.0,1
10012,11221,640,1.0,1
10012,11222,558,1.0,1
10012,11223,198,1.0,1
10012,11224,100,1.0,1
10012,11225,388,1.0,1
10012,11226,581,1.0,1
10012,11228,138,1.0,1
10012,11229,208,1.0,1
10012,11230,278,1.0,1
10012,11231,375,1.0,1
10012,11232,149,1.0,1
10012,11233,365,1.0,1
10012,11234,249,1.0,1
10012,11235,149,1.0,1
10012,11236,237,1.0,1
10012,11237,529,1.0,1
10012,11238,622,1.0,1
10012,11239,35,1.0,1
10012,11354,107,1.0,1
10012,11355,184,1.0,1
10012,11356,39,1.0,1
10012,11357,61,1.0,1
10012,11358,91,1.0,1
10012,11359,2,1.0,1
10012,11360,45,1.0,1
10012,11361,39,1.0,1
10012,11362,42,1.0,1
10012,11363,13,1.0,1
10012,11364,65,1.0,1
10012,11365,78,1.0,1
10012,11366,33,1.0,1
10012,11367,79,1.0,1
10012,11368,259,1.0,1
10012,11369,116,1.0,1
10012,11370,77,1.0,1
10012,11371,4,1.0,1
10012,11372,272,1.0,1
10012,11373,338,1.0,1
10012,11374,205,1.0,1
10012,11375,298,1.0,1
10012,11377,380,1.0,1
10012,11378,141,1.0,1
10012,11379,100,1.0,1
10012,11385,538,1.0,1
10012,11411,52,1.0,1
10012,11412,39,1.0,1
10012,11413,81,1.0,1
10012,11414,50,1.0,1
10012,11415,68,1.0,1
10012,11416,83,1.0,1
10012,11417,77,1.0,1
10012,11418,98,1.0,1
10012,11419,105,1.0,1
10012,11420,89,1.0,1
10012,11421,134,1.0,1
10012,11422,50,1.0,1
10012,11423,56,1.0,1
10012,11426,27,1.0,1
10012,11427,51,1.0,1
10012,11428,45,1.0,1
10012,11429,40,1.0,1
10012,11430,2,1.0,1
10012,11432,113,1.0,1
10012,11433,43,1.0,1
10012,11434,74,1.0,1
10012,11435,114,1.0,1
10012,11436,22,1.0,1
10012,11691,77,1.0,1
10012,11692,24,1.0,1
10012,11693,12,1.0,1
10012,11694,51,1.0,1
10012,11697,9,1.0,1
10013,10001,445,1.0,1
10013,10002,2385,1.0,1
10013,10003,881,1.0,1
10013,10004,129,1.0,1
10013,10005,203,1.0,1
10013,10006,88,1.0,1
10013,10007,289,1.0,1
10013,10009,1379,1.0,1
10013,10010,489,1.0,1
10013,10011,1096,1.0,1
10013,10012,675,1.0,1
10013,10013,1441,1.0,1
10013,10014,693,1.0,1
10013,10016,813,1.0,1
10013,10017,213,1.0,1
10013,10018,166,1.0,1
10013,10019,698,1.0,1
10013,10021,467,1.0,1
10013,10022,363,1.0,1
10013,10023,792,1.0,1
10013,10024,758,1.0,1
10013,10025,1182,1.0,1
10013,10026,627,1.0,1
10013,10027,860,1.0,1
10013,10028,599,1.0,1
10013,10029,1088,1.0,1
10013,10030,440,1.0,1
10013,10031,875,1.0,1
10013,10032,713,1.0,1
10013,10033,631,1.0,1
10013,10034,492,1.0,1
10013,10035,476,1.0,1
10013,10036,495,1.0,1
10013,10037,358,1.0,1
10013,10038,644,1.0,1
10013,10039,372,1.0,1
10013,10040,552,1.0,1
10013,10044,114,1.0,1
10013,10065,351,1.0,1
10013,10069,91,1.0,1
10013,10075,291,1.0,1
10013,10119,3,1.0,1
10013,10128,816,1.0,1
